timestamp,left_ear,right_ear,mean_ear,mar,pitch_deg,yaw_deg,score,alarm_stage
2026-03-07T09:04:26.194637,0.349,0.322,0.335,0.476,6.8,10.3,0.0,0
2026-03-07T09:04:26.283886,0.354,0.305,0.330,0.358,6.9,8.9,0.0,0
2026-03-07T09:04:26.403466,0.334,0.312,0.323,0.125,7.4,5.8,0.0,0
2026-03-07T09:04:26.498710,0.358,0.343,0.350,0.115,10.4,6.6,0.0,0
2026-03-07T09:04:26.621839,0.324,0.323,0.324,0.228,6.4,9.2,0.0,0
2026-03-07T09:04:26.743827,0.369,0.364,0.367,0.345,7.1,6.9,0.0,0
2026-03-07T09:04:26.823221,0.388,0.369,0.378,0.269,11.5,6.7,0.0,0
2026-03-07T09:04:26.988759,0.332,0.320,0.326,0.161,9.4,5.5,0.0,0
2026-03-07T09:04:27.097202,0.331,0.330,0.330,0.182,6.2,4.7,0.0,0
2026-03-07T09:04:27.192938,0.328,0.312,0.320,0.192,6.8,6.6,0.0,0
2026-03-07T09:04:27.291422,0.327,0.296,0.311,0.363,5.4,5.2,0.0,0
2026-03-07T09:04:27.410213,0.350,0.333,0.341,0.553,8.3,2.2,0.0,0
2026-03-07T09:04:27.495045,0.334,0.313,0.324,0.493,6.5,-1.9,0.0,0
2026-03-07T09:04:27.598717,0.310,0.305,0.308,0.382,5.0,-1.6,0.0,0
2026-03-07T09:04:27.692449,0.336,0.325,0.330,0.136,-0.5,-2.6,0.0,0
2026-03-07T09:04:27.794588,0.355,0.357,0.356,0.123,-1.4,-4.9,0.0,0
2026-03-07T09:04:27.905326,0.311,0.341,0.326,0.130,-2.7,0.3,0.0,0
2026-03-07T09:04:27.989617,0.366,0.351,0.358,0.174,-2.4,4.0,0.0,0
2026-03-07T09:04:28.100327,0.342,0.316,0.329,0.372,11.2,2.0,0.0,0
2026-03-07T09:04:28.166709,0.345,0.331,0.338,0.344,8.9,2.2,0.0,0
2026-03-07T09:04:28.293154,0.346,0.333,0.340,0.313,0.0,2.5,0.0,0
2026-03-07T09:04:28.414778,0.337,0.300,0.319,0.230,-4.4,3.2,0.0,0
2026-03-07T09:04:28.481548,0.341,0.270,0.306,0.205,-2.7,5.0,0.0,0
2026-03-07T09:04:28.571608,0.349,0.304,0.326,0.199,-6.6,5.1,0.0,0
2026-03-07T09:04:28.693264,0.115,0.108,0.111,0.296,2.3,5.5,0.0,0
2026-03-07T09:04:28.806190,0.279,0.272,0.275,0.262,-3.8,5.1,0.1,0
2026-03-07T09:04:28.873184,0.335,0.303,0.319,0.102,-4.6,6.4,0.0,0
2026-03-07T09:04:28.967621,0.338,0.310,0.324,0.015,-4.8,5.3,0.0,0
2026-03-07T09:04:29.137786,0.370,0.309,0.340,0.009,-6.1,5.3,0.0,0
2026-03-07T09:04:29.205698,0.159,0.116,0.137,0.044,-3.1,4.9,0.0,0
2026-03-07T09:04:29.277863,0.109,0.092,0.100,0.029,-4.3,2.8,0.1,0
2026-03-07T09:04:29.375298,0.315,0.294,0.304,0.008,-8.4,4.2,0.2,0
2026-03-07T09:04:29.509235,0.347,0.296,0.321,0.014,-7.3,3.7,0.1,0
2026-03-07T09:04:29.577880,0.351,0.306,0.329,0.008,-6.5,3.2,0.1,0
2026-03-07T09:04:29.668336,0.337,0.307,0.322,0.008,-7.0,2.4,0.0,0
2026-03-07T09:04:29.939758,0.311,0.321,0.316,0.010,-3.4,-8.1,0.0,0
2026-03-07T09:04:30.037636,0.308,0.345,0.326,0.011,-3.2,-9.3,0.0,0
2026-03-07T09:04:30.242904,0.303,0.327,0.315,0.023,-1.4,-21.0,0.0,0
2026-03-07T09:04:30.346538,0.387,0.633,0.510,0.010,9.0,-37.3,0.0,0
2026-03-07T09:04:30.452461,0.421,0.721,0.571,0.175,23.9,-56.4,0.0,0
2026-03-07T09:04:30.550806,0.503,0.921,0.712,0.322,17.1,-62.5,0.0,0
2026-03-07T09:04:30.651249,0.616,0.949,0.782,0.603,10.9,-66.7,0.0,0
2026-03-07T09:04:31.660886,0.525,1.268,0.896,0.348,3.1,-63.8,0.0,0
2026-03-07T09:04:31.778995,0.500,0.749,0.625,0.777,3.1,-66.7,0.0,0
2026-03-07T09:04:31.992680,0.493,0.686,0.589,0.904,8.2,-66.9,10.0,0
2026-03-07T09:04:32.142395,0.486,0.823,0.654,0.189,4.6,-58.6,9.9,0
2026-03-07T09:04:32.270984,0.414,0.734,0.574,0.194,11.2,-54.5,9.9,0
2026-03-07T09:04:33.044007,0.187,0.306,0.247,0.312,8.5,-50.9,9.8,0
2026-03-07T09:04:33.143924,0.180,0.232,0.206,0.214,11.0,-27.0,9.9,0
2026-03-07T09:04:33.205728,0.294,0.305,0.299,0.075,10.9,-18.1,9.9,0
2026-03-07T09:04:33.305547,0.267,0.329,0.298,0.239,10.6,-17.8,9.8,0
2026-03-07T09:04:33.461762,0.357,0.351,0.354,0.142,4.9,-3.3,9.7,0
2026-03-07T09:04:33.543209,0.301,0.300,0.301,0.099,-0.4,-1.8,9.7,0
2026-03-07T09:04:33.605977,0.315,0.281,0.298,0.181,-1.6,-0.3,9.7,0
2026-03-07T09:04:33.705662,0.292,0.262,0.277,0.082,-1.4,-1.0,9.6,0
2026-03-07T09:04:33.816277,0.311,0.295,0.303,0.026,-2.7,1.1,9.6,0
2026-03-07T09:04:33.912057,0.069,0.040,0.055,0.046,3.4,-1.9,9.6,0
2026-03-07T09:04:34.012689,0.044,0.022,0.033,0.022,3.5,-0.4,9.8,0
2026-03-07T09:04:34.126816,0.068,0.064,0.066,0.046,5.9,-1.7,10.0,0
2026-03-07T09:04:34.216204,0.048,0.044,0.046,0.072,4.2,0.6,10.2,0
2026-03-07T09:04:34.317596,0.059,0.068,0.064,0.124,3.5,0.5,10.4,0
2026-03-07T09:04:34.410922,0.170,0.155,0.163,0.185,-0.3,0.2,10.6,0
2026-03-07T09:04:34.520949,0.297,0.267,0.282,0.263,-1.7,-1.1,10.5,0
2026-03-07T09:04:34.615613,0.334,0.298,0.316,0.249,-2.2,0.2,10.5,0
2026-03-07T09:04:34.715375,0.349,0.312,0.331,0.219,-2.5,-0.6,10.4,0
2026-03-07T09:04:34.831785,0.361,0.311,0.336,0.149,-4.7,0.1,10.4,0
2026-03-07T09:04:34.923343,0.327,0.305,0.316,0.077,-5.1,-0.2,10.3,0
2026-03-07T09:04:35.020692,0.351,0.313,0.332,0.016,-3.9,0.8,10.3,0
2026-03-07T09:04:35.133746,0.341,0.320,0.330,0.013,-6.5,0.7,10.2,0
2026-03-07T09:04:35.230836,0.318,0.291,0.304,0.191,-9.8,3.4,10.2,0
2026-03-07T09:04:35.323883,0.338,0.311,0.324,0.274,-5.0,0.9,10.1,0
2026-03-07T09:04:35.413182,0.341,0.305,0.323,0.299,-1.8,2.0,10.1,0
2026-03-07T09:04:35.526515,0.334,0.299,0.317,0.214,-4.9,1.3,10.0,0
2026-03-07T09:04:35.621843,0.348,0.326,0.337,0.223,-8.1,1.9,10.0,0
2026-03-07T09:04:35.721859,0.329,0.311,0.320,0.186,-5.3,1.7,9.9,0
2026-03-07T09:04:35.834951,0.066,0.096,0.081,0.188,-8.6,-4.6,9.9,0
2026-03-07T09:04:35.927782,0.270,0.432,0.351,0.057,12.2,-41.0,10.0,0
2026-03-07T09:04:36.029992,0.357,0.685,0.521,0.094,11.2,-50.1,9.9,0
2026-03-07T09:04:36.145082,0.414,0.503,0.458,0.325,8.7,-45.3,9.9,0
2026-03-07T09:04:36.237140,0.434,0.618,0.526,0.390,7.7,-44.5,9.8,0
2026-03-07T09:04:36.321719,0.368,0.614,0.491,0.528,10.2,-54.9,9.8,0
2026-03-07T09:04:36.422300,0.407,0.690,0.549,0.436,5.5,-49.2,9.7,0
2026-03-07T09:04:36.523741,0.424,0.726,0.575,0.613,0.0,-48.7,9.7,0
2026-03-07T09:04:36.641809,0.362,0.542,0.452,0.639,10.4,-54.2,9.6,0
2026-03-07T09:04:36.731528,0.406,0.696,0.551,0.621,5.5,-50.6,9.6,0
2026-03-07T09:04:36.844764,0.487,0.665,0.576,0.263,4.9,-57.5,9.5,0
2026-03-07T09:04:36.913987,0.502,0.923,0.712,0.391,-0.1,-61.6,9.5,0
2026-03-07T09:04:37.040527,0.471,0.757,0.614,0.176,1.5,-62.3,9.4,0
2026-03-07T09:04:37.149469,0.356,0.713,0.534,0.361,-4.6,-57.5,9.4,0
2026-03-07T09:04:37.222056,0.280,0.405,0.342,0.078,2.7,-61.1,9.3,0
2026-03-07T09:04:37.302409,0.136,0.311,0.224,0.013,22.3,-47.0,9.3,0
2026-03-07T09:04:38.376570,0.343,0.316,0.330,0.004,-2.1,-3.6,9.2,0
2026-03-07T09:04:38.493015,0.299,0.314,0.306,0.003,-4.7,-8.6,9.2,0
2026-03-07T09:04:38.583790,0.363,0.359,0.361,0.016,-5.8,-10.3,9.1,0
2026-03-07T09:04:38.685903,0.309,0.324,0.316,0.013,-1.0,-12.2,9.1,0
2026-03-07T09:04:38.923978,0.360,0.347,0.353,0.003,-18.3,-5.9,9.0,0
2026-03-07T09:04:39.020906,0.378,0.369,0.374,0.009,-12.5,-1.9,9.0,0
2026-03-07T09:04:39.111278,0.338,0.337,0.338,0.015,-16.0,3.1,8.9,0
2026-03-07T09:04:39.223831,0.261,0.205,0.233,0.269,41.8,37.9,8.9,0
2026-03-07T09:04:39.320314,0.291,0.251,0.271,0.182,30.8,36.6,8.9,0
2026-03-07T09:04:39.419340,0.285,0.246,0.265,0.196,6.9,31.3,8.9,0
2026-03-07T09:04:39.531216,0.270,0.229,0.249,0.269,-21.6,23.2,8.8,0
2026-03-07T09:04:39.621888,0.290,0.252,0.271,0.195,-23.2,19.3,8.8,0
2026-03-07T09:04:39.721167,0.328,0.303,0.316,0.203,-15.0,19.0,8.8,0
2026-03-07T09:04:39.843253,0.352,0.293,0.323,0.237,-11.3,21.8,8.7,0
2026-03-07T09:04:39.928199,0.334,0.292,0.313,0.207,-12.0,24.1,8.7,0
2026-03-07T09:04:40.028181,0.282,0.239,0.260,0.216,-11.8,23.1,8.6,0
2026-03-07T09:04:40.125529,0.286,0.249,0.268,0.236,-16.2,23.9,8.6,0
