timestamp,left_ear,right_ear,mean_ear,mar,pitch_deg,yaw_deg,score,alarm_stage
2026-03-07T08:38:01.106785,0.177,0.283,0.230,0.001,-28.6,-7.9,54.2,0
2026-03-07T08:38:01.214378,0.174,0.284,0.229,0.001,-27.9,-7.4,54.3,0
2026-03-07T08:38:01.308159,0.153,0.277,0.215,0.007,-29.5,-7.5,54.4,0
2026-03-07T08:38:01.406237,0.145,0.265,0.205,0.007,-29.2,-7.0,54.4,0
2026-03-07T08:38:01.513667,0.161,0.281,0.221,0.006,-28.9,-7.1,54.5,0
2026-03-07T08:38:01.622596,0.171,0.284,0.227,0.010,-30.4,-7.2,54.6,0
2026-03-07T08:38:01.710364,0.169,0.288,0.229,0.007,-30.2,-6.9,54.6,0
2026-03-07T08:38:01.830400,0.178,0.282,0.230,0.006,-30.6,-6.9,54.7,0
2026-03-07T08:38:01.913639,0.143,0.272,0.207,0.005,-31.4,-6.8,54.8,0
2026-03-07T08:38:02.008881,0.137,0.284,0.210,0.014,-30.4,-7.0,54.9,0
2026-03-07T08:38:02.109377,0.146,0.290,0.218,0.004,-30.5,-7.2,54.9,0
2026-03-07T08:38:02.214582,0.159,0.294,0.226,0.010,-31.2,-7.0,55.0,0
2026-03-07T08:38:02.321280,0.161,0.300,0.230,0.001,-30.0,-7.4,55.1,0
2026-03-07T08:38:02.414998,0.154,0.299,0.226,0.001,-30.8,-7.5,55.2,0
2026-03-07T08:38:02.526740,0.159,0.309,0.234,0.002,-30.5,-6.9,55.2,0
2026-03-07T08:38:02.589160,0.169,0.306,0.238,0.003,-31.4,-6.7,55.3,0
2026-03-07T08:38:02.725890,0.170,0.307,0.238,0.001,-30.5,-6.7,55.4,0
2026-03-07T08:38:02.831730,0.162,0.300,0.231,0.003,-30.3,-6.9,55.4,0
2026-03-07T08:38:02.898653,0.155,0.299,0.227,0.003,-30.1,-7.3,55.5,0
2026-03-07T08:38:02.983168,0.151,0.304,0.228,0.003,-30.3,-6.9,55.6,0
2026-03-07T08:38:03.123397,0.170,0.312,0.241,0.001,-30.2,-6.9,55.7,0
2026-03-07T08:38:03.225235,0.163,0.298,0.231,0.003,-29.8,-7.4,55.7,0
2026-03-07T08:38:03.292751,0.162,0.301,0.232,0.002,-30.4,-7.3,55.8,0
2026-03-07T08:38:03.389187,0.162,0.299,0.231,0.005,-30.0,-6.7,55.9,0
2026-03-07T08:38:03.542453,0.173,0.295,0.234,0.003,-29.5,-7.2,55.9,0
2026-03-07T08:38:03.615203,0.156,0.293,0.224,0.003,-30.0,-7.3,56.0,0
2026-03-07T08:38:03.691761,0.147,0.286,0.216,0.002,-29.6,-7.2,56.1,0
2026-03-07T08:38:03.795238,0.121,0.274,0.197,0.002,-29.0,-6.7,56.2,0
2026-03-07T08:38:03.905352,0.074,0.104,0.089,0.008,-28.2,-6.2,56.5,0
