timestamp,left_ear,right_ear,mean_ear,mar,pitch_deg,yaw_deg,score,alarm_stage
2026-03-07T08:59:50.506054,0.307,0.275,0.291,0.008,-15.4,1.5,13.1,0
2026-03-07T08:59:50.605115,0.299,0.283,0.291,0.006,-15.5,1.3,13.0,0
2026-03-07T08:59:50.715212,0.297,0.278,0.287,0.004,-15.9,1.7,13.0,0
2026-03-07T08:59:50.811132,0.293,0.284,0.288,0.007,-15.1,1.4,12.9,0
2026-03-07T08:59:50.902212,0.312,0.300,0.306,0.008,-15.5,1.9,12.9,0
2026-03-07T08:59:51.022111,0.321,0.305,0.313,0.005,-16.1,2.0,12.8,0
2026-03-07T08:59:51.110389,0.304,0.303,0.304,0.006,-15.2,1.3,12.8,0
2026-03-07T08:59:51.207791,0.287,0.291,0.289,0.003,-13.3,1.7,12.7,0
2026-03-07T08:59:51.308981,0.095,0.115,0.105,0.007,-8.8,1.3,12.8,0
2026-03-07T08:59:51.422653,0.072,0.093,0.082,0.005,-10.2,1.6,13.1,0
2026-03-07T08:59:51.521703,0.029,0.074,0.051,0.004,-12.0,2.0,13.3,0
2026-03-07T08:59:51.611204,0.043,0.075,0.059,0.002,-13.1,2.1,13.4,0
2026-03-07T08:59:51.725076,0.038,0.071,0.054,0.001,-12.6,2.0,13.7,0
2026-03-07T08:59:51.821474,0.053,0.104,0.079,0.003,-12.3,1.8,13.9,0
2026-03-07T08:59:51.919663,0.049,0.074,0.061,0.003,-13.5,2.1,14.1,0
2026-03-07T08:59:52.036231,0.070,0.100,0.085,0.004,-13.7,1.7,14.3,0
2026-03-07T08:59:52.123341,0.056,0.093,0.075,0.001,-14.1,1.6,14.5,0
2026-03-07T08:59:52.221232,0.052,0.097,0.074,0.002,-13.8,2.5,14.7,0
2026-03-07T08:59:52.314695,0.079,0.092,0.085,0.005,-13.5,2.3,14.8,0
2026-03-07T08:59:52.427440,0.062,0.110,0.086,0.003,-13.4,1.8,15.1,0
2026-03-07T08:59:52.526060,0.071,0.103,0.087,0.005,-14.3,1.7,15.3,0
2026-03-07T08:59:52.621819,0.070,0.089,0.080,0.003,-12.4,1.6,15.5,0
2026-03-07T08:59:52.731484,0.058,0.061,0.060,0.006,-10.9,2.3,15.7,0
2026-03-07T08:59:52.822681,0.069,0.106,0.087,0.010,-9.9,1.5,15.9,1
2026-03-07T08:59:52.919166,0.067,0.082,0.074,0.010,-9.2,2.1,16.1,1
2026-03-07T08:59:53.031653,0.074,0.092,0.083,0.007,-10.5,0.9,16.3,1
2026-03-07T08:59:53.111533,0.076,0.094,0.085,0.011,-10.6,1.6,16.4,1
2026-03-07T08:59:53.223291,0.090,0.146,0.118,0.007,-15.3,1.8,16.7,1
2026-03-07T08:59:53.320361,0.221,0.266,0.243,0.003,-17.3,1.3,16.8,0
2026-03-07T08:59:53.420648,0.299,0.282,0.290,0.007,-18.5,2.3,16.7,0
2026-03-07T08:59:53.497392,0.317,0.302,0.310,0.006,-19.8,2.2,16.7,0
2026-03-07T08:59:53.625524,0.307,0.295,0.301,0.002,-18.9,2.3,16.6,0
2026-03-07T08:59:53.738785,0.091,0.093,0.092,0.004,-13.9,2.3,16.7,0
2026-03-07T08:59:53.800454,0.051,0.055,0.053,0.002,-13.5,1.9,16.8,0
2026-03-07T08:59:53.900641,0.053,0.060,0.057,0.006,-14.9,1.9,17.0,0
2026-03-07T08:59:54.049244,0.079,0.130,0.104,0.005,-15.2,1.7,17.3,0
2026-03-07T08:59:54.121344,0.057,0.085,0.071,0.005,-15.0,2.1,17.4,0
2026-03-07T08:59:54.206200,0.068,0.095,0.081,0.007,-15.3,2.0,17.6,0
2026-03-07T08:59:54.300384,0.081,0.129,0.105,0.004,-15.6,1.4,17.8,0
2026-03-07T08:59:54.454251,0.305,0.285,0.295,0.004,-19.1,2.2,17.8,0
2026-03-07T08:59:54.525342,0.311,0.302,0.307,0.004,-17.7,2.2,17.8,0
2026-03-07T08:59:54.601298,0.310,0.293,0.302,0.003,-18.4,2.1,17.7,0
2026-03-07T08:59:54.724717,0.312,0.298,0.305,0.003,-17.8,1.9,17.7,0
2026-03-07T08:59:54.810262,0.291,0.280,0.285,0.004,-19.7,2.0,17.6,0
2026-03-07T08:59:54.912357,0.087,0.083,0.085,0.008,-14.1,2.3,17.6,0
2026-03-07T08:59:55.002288,0.063,0.052,0.058,0.007,-13.7,2.8,17.8,0
2026-03-07T08:59:55.113020,0.067,0.051,0.059,0.006,-14.1,2.9,18.1,0
2026-03-07T08:59:55.211462,0.113,0.178,0.146,0.008,-16.4,0.8,18.2,0
2026-03-07T08:59:55.314120,0.159,0.253,0.206,0.011,-17.3,-3.5,18.4,0
2026-03-07T08:59:55.423837,0.185,0.249,0.217,0.004,-16.6,-4.7,18.3,0
2026-03-07T08:59:55.514990,0.158,0.278,0.218,0.008,-15.8,-6.8,18.3,0
2026-03-07T08:59:55.612622,0.169,0.288,0.229,0.005,-15.7,-7.1,18.2,0
2026-03-07T08:59:55.735267,0.154,0.239,0.196,0.006,-16.6,-6.6,18.3,0
2026-03-07T08:59:55.820427,0.166,0.252,0.209,0.002,-16.8,-6.8,18.2,0
2026-03-07T08:59:55.916730,0.186,0.287,0.237,0.019,-16.2,-7.6,18.2,0
2026-03-07T08:59:56.014902,0.159,0.272,0.215,0.006,-11.9,-10.7,18.2,0
2026-03-07T08:59:56.130565,0.149,0.272,0.210,0.007,-9.6,-12.6,18.2,0
2026-03-07T08:59:56.218301,0.151,0.291,0.221,0.002,-11.4,-10.6,18.1,0
2026-03-07T08:59:56.317897,0.143,0.275,0.209,0.002,-10.4,-11.4,18.1,0
2026-03-07T08:59:56.427738,0.147,0.285,0.216,0.005,-12.2,-9.9,18.0,0
2026-03-07T08:59:56.530920,0.281,0.351,0.316,0.005,-11.3,-12.3,18.0,0
2026-03-07T08:59:56.615846,0.330,0.378,0.354,0.003,-12.5,-11.0,17.9,0
2026-03-07T08:59:56.735090,0.338,0.372,0.355,0.001,-11.1,-10.0,17.8,0
2026-03-07T08:59:56.830798,0.348,0.364,0.356,0.002,-13.7,-8.0,17.8,0
2026-03-07T08:59:56.924269,0.331,0.345,0.338,0.001,-14.1,-5.7,17.8,0
2026-03-07T08:59:57.015361,0.323,0.325,0.324,0.002,-14.3,-5.0,17.7,0
2026-03-07T08:59:57.123723,0.332,0.334,0.333,0.004,-13.8,-4.5,17.7,0
2026-03-07T08:59:57.237474,0.319,0.313,0.316,0.001,-12.7,-5.1,17.6,0
2026-03-07T08:59:57.326405,0.339,0.346,0.342,0.002,-14.5,-3.9,17.6,0
2026-03-07T08:59:57.433644,0.346,0.357,0.351,0.042,-8.5,-7.3,17.5,0
2026-03-07T08:59:57.496815,0.356,0.365,0.361,0.461,-2.1,-8.9,17.5,0
2026-03-07T08:59:57.635518,0.312,0.345,0.329,0.385,2.9,-13.3,17.4,0
2026-03-07T08:59:57.744304,0.292,0.309,0.301,0.003,1.1,-12.1,17.3,0
2026-03-07T08:59:57.812035,0.295,0.302,0.299,0.005,1.4,-13.2,17.3,0
2026-03-07T08:59:57.897465,0.275,0.291,0.283,0.002,-0.8,-10.2,17.3,0
2026-03-07T08:59:58.037671,0.284,0.294,0.289,0.248,1.3,-7.2,17.2,0
2026-03-07T08:59:58.122445,0.272,0.284,0.278,0.238,2.7,-6.6,17.2,0
2026-03-07T08:59:58.202009,0.278,0.277,0.278,0.204,1.5,-4.7,17.1,0
2026-03-07T08:59:58.295013,0.270,0.269,0.270,0.005,-0.4,-2.6,17.1,0
2026-03-07T08:59:58.444607,0.124,0.087,0.105,0.250,3.7,0.2,17.0,0
2026-03-07T08:59:58.536109,0.132,0.122,0.127,0.197,3.4,-0.2,17.1,0
2026-03-07T08:59:58.880457,0.286,0.290,0.288,0.251,-0.2,-0.8,17.0,0
2026-03-07T08:59:59.183432,0.251,0.274,0.263,0.292,2.4,-3.0,17.0,0
2026-03-07T08:59:59.276916,0.270,0.283,0.277,0.327,3.0,-3.4,16.9,0
2026-03-07T08:59:59.367171,0.282,0.274,0.278,0.359,0.7,-2.5,16.9,0
2026-03-07T08:59:59.479888,0.278,0.272,0.275,0.304,-0.4,-0.4,16.8,0
2026-03-07T08:59:59.578422,0.295,0.293,0.294,0.178,-2.2,-0.3,16.8,0
2026-03-07T08:59:59.675661,0.303,0.302,0.302,0.168,-2.6,-0.2,16.7,0
2026-03-07T08:59:59.791602,0.084,0.086,0.085,0.162,1.5,-12.1,16.8,0
2026-03-07T09:00:00.252641,0.498,1.477,0.987,0.806,0.3,-64.5,16.7,0
2026-03-07T09:00:00.985460,0.271,0.300,0.286,0.009,6.3,-14.7,16.7,0
2026-03-07T09:00:01.107425,0.293,0.286,0.289,0.158,1.9,-2.0,16.6,0
2026-03-07T09:00:01.194262,0.327,0.303,0.315,0.226,1.4,0.9,16.6,0
2026-03-07T09:00:01.292795,0.301,0.286,0.293,0.273,-0.4,0.4,16.5,0
2026-03-07T09:00:01.389624,0.288,0.285,0.286,0.222,-1.6,0.5,16.5,0
2026-03-07T09:00:01.491778,0.293,0.276,0.284,0.284,-1.7,-0.6,16.4,0
2026-03-07T09:00:01.660816,0.297,0.280,0.288,0.293,-1.6,0.9,16.4,0
2026-03-07T09:00:01.803732,0.289,0.284,0.286,0.182,-2.9,-0.7,16.3,0
2026-03-07T09:00:01.864209,0.285,0.271,0.278,0.164,-3.6,-0.7,16.3,0
2026-03-07T09:00:02.006977,0.283,0.275,0.279,0.188,-4.0,1.3,16.2,0
2026-03-07T09:00:02.198635,0.303,0.287,0.295,0.221,-4.6,-0.2,16.2,0
2026-03-07T09:00:02.300602,0.313,0.300,0.306,0.214,-4.0,0.0,16.1,0
2026-03-07T09:00:02.450583,0.323,0.300,0.312,0.161,-4.1,1.8,16.1,0
2026-03-07T09:00:02.526699,0.315,0.290,0.302,0.162,-4.0,2.3,16.0,0
2026-03-07T09:00:02.602767,0.330,0.308,0.319,0.187,-4.7,1.0,16.0,0
2026-03-07T09:00:02.702169,0.319,0.307,0.313,0.220,-5.3,-0.1,15.9,0
2026-03-07T09:00:02.846921,0.273,0.259,0.266,0.171,-3.0,0.3,15.9,0
2026-03-07T09:00:02.909104,0.053,0.067,0.060,0.136,-0.4,2.6,15.9,0
2026-03-07T09:00:02.999093,0.064,0.088,0.076,0.148,-2.3,2.0,16.1,0
2026-03-07T09:00:03.123161,0.044,0.082,0.063,0.173,-3.7,1.1,16.3,0
2026-03-07T09:00:03.206417,0.055,0.075,0.065,0.169,-3.0,-0.4,16.5,0
2026-03-07T09:00:03.303658,0.041,0.080,0.061,0.185,-3.9,-0.6,16.7,0
2026-03-07T09:00:03.400033,0.048,0.090,0.069,0.189,-1.4,-0.4,16.9,0
2026-03-07T09:00:03.510489,0.054,0.114,0.084,0.174,-2.6,-0.8,17.1,0
2026-03-07T09:00:03.609676,0.093,0.167,0.130,0.171,-5.2,-3.0,17.3,0
2026-03-07T09:00:03.707934,0.083,0.210,0.147,0.197,-2.4,-4.6,17.5,0
2026-03-07T09:00:03.818412,0.090,0.221,0.155,0.182,-3.7,-5.2,17.7,0
2026-03-07T09:00:03.910695,0.097,0.212,0.155,0.199,-2.1,-4.0,17.9,0
2026-03-07T09:00:04.017614,0.107,0.236,0.171,0.205,-3.4,-4.4,18.1,0
2026-03-07T09:00:04.131437,0.106,0.241,0.173,0.190,-5.1,-4.1,18.4,0
2026-03-07T09:00:04.224897,0.113,0.243,0.178,0.197,-5.7,-4.4,18.5,0
2026-03-07T09:00:04.316805,0.129,0.252,0.190,0.170,-6.5,-4.4,18.7,0
2026-03-07T09:00:04.413535,0.113,0.260,0.186,0.180,-5.8,-4.8,18.9,1
2026-03-07T09:00:04.518140,0.116,0.238,0.177,0.188,-5.9,-4.6,19.1,1
2026-03-07T09:00:04.618553,0.137,0.259,0.198,0.168,-6.3,-4.5,19.3,1
2026-03-07T09:00:04.713374,0.137,0.249,0.193,0.162,-6.4,-4.4,19.5,1
2026-03-07T09:00:04.821652,0.114,0.243,0.179,0.167,-6.1,-4.1,19.7,1
2026-03-07T09:00:04.923244,0.106,0.256,0.181,0.177,-6.2,-5.0,19.9,1
2026-03-07T09:00:05.016924,0.129,0.247,0.188,0.176,-5.8,-4.6,20.1,1
2026-03-07T09:00:05.136679,0.131,0.263,0.197,0.175,-6.2,-4.7,20.4,1
2026-03-07T09:00:05.230492,0.120,0.247,0.184,0.174,-6.5,-4.0,20.6,1
2026-03-07T09:00:05.322433,0.118,0.248,0.183,0.181,-7.0,-3.5,20.7,1
2026-03-07T09:00:05.418555,0.125,0.248,0.186,0.183,-7.1,-3.8,20.9,1
2026-03-07T09:00:05.530409,0.123,0.250,0.186,0.170,-7.6,-4.0,21.2,1
2026-03-07T09:00:05.635638,0.109,0.249,0.179,0.184,-5.6,-8.4,21.4,1
2026-03-07T09:00:05.717885,0.094,0.248,0.171,0.223,-4.6,-10.2,21.5,1
2026-03-07T09:00:05.848229,0.122,0.247,0.184,0.241,-7.4,-8.0,21.8,1
2026-03-07T09:00:05.915603,0.120,0.254,0.187,0.195,-8.9,-6.2,21.9,2
2026-03-07T09:00:06.023233,0.150,0.252,0.201,0.174,-9.7,-5.8,21.9,0
2026-03-07T09:00:06.134849,0.135,0.249,0.192,0.149,-10.2,-6.4,21.9,0
2026-03-07T09:00:06.205069,0.147,0.262,0.204,0.145,-12.1,-6.4,21.8,0
2026-03-07T09:00:06.296586,0.156,0.277,0.216,0.136,-12.0,-6.6,21.8,0
2026-03-07T09:00:06.424007,0.099,0.249,0.174,0.038,-10.8,-6.7,21.8,0
2026-03-07T09:00:06.529280,0.108,0.257,0.183,0.016,-10.8,-6.4,22.0,0
2026-03-07T09:00:06.598068,0.134,0.257,0.195,0.005,-11.7,-6.8,22.0,0
2026-03-07T09:00:06.700818,0.140,0.256,0.198,0.066,-11.1,-8.5,22.2,0
2026-03-07T09:00:06.854267,0.124,0.244,0.184,0.015,-11.4,-8.7,22.5,0
2026-03-07T09:00:06.925393,0.134,0.247,0.191,0.007,-10.6,-8.4,22.6,0
2026-03-07T09:00:07.003644,0.083,0.138,0.110,0.004,-8.6,-7.8,22.8,0
2026-03-07T09:00:07.099494,0.058,0.093,0.076,0.005,-8.9,-6.0,23.0,0
2026-03-07T09:00:07.208135,0.099,0.233,0.166,0.003,-10.3,-7.0,23.2,0
2026-03-07T09:00:07.306908,0.108,0.246,0.177,0.007,-10.2,-8.0,23.4,0
2026-03-07T09:00:07.407454,0.108,0.258,0.183,0.004,-10.9,-7.8,23.6,0
2026-03-07T09:00:07.515632,0.112,0.269,0.190,0.010,-9.8,-7.2,23.8,0
2026-03-07T09:00:07.612635,0.095,0.255,0.175,0.011,-8.5,-8.4,24.0,0
2026-03-07T09:00:07.705503,0.039,0.135,0.087,0.006,-6.9,-6.6,24.2,0
2026-03-07T09:00:07.826509,0.107,0.238,0.172,0.008,-10.9,-8.5,24.4,0
2026-03-07T09:00:07.916080,0.129,0.253,0.191,0.006,-10.7,-8.4,24.6,0
2026-03-07T09:00:08.012177,0.167,0.275,0.221,0.007,-11.8,-7.7,24.6,0
2026-03-07T09:00:08.110921,0.155,0.293,0.224,0.005,-15.7,-7.5,24.5,0
2026-03-07T09:00:08.251861,0.141,0.288,0.215,0.002,-13.8,-7.7,24.5,0
2026-03-07T09:00:08.349235,0.143,0.294,0.219,0.001,-15.7,-7.2,24.4,0
2026-03-07T09:00:08.437083,0.153,0.296,0.224,0.003,-14.1,-8.5,24.4,0
2026-03-07T09:00:08.556969,0.157,0.273,0.215,0.003,-13.6,-7.3,24.3,0
2026-03-07T09:00:08.647273,0.122,0.260,0.191,0.007,-12.5,-7.0,24.4,0
2026-03-07T09:00:08.749381,0.113,0.247,0.180,0.003,-12.8,-6.8,24.6,0
2026-03-07T09:00:08.860713,0.099,0.239,0.169,0.003,-10.0,-6.6,24.6,0
2026-03-07T09:00:08.960253,0.130,0.254,0.192,0.008,-11.9,-6.8,24.8,0
2026-03-07T09:00:09.050402,0.149,0.256,0.203,0.009,-9.2,-7.5,24.7,0
2026-03-07T09:00:09.172326,0.153,0.254,0.203,0.009,-8.6,-7.7,24.7,0
2026-03-07T09:00:09.257787,0.168,0.276,0.222,0.053,-9.7,-7.0,24.6,0
2026-03-07T09:00:09.357403,0.158,0.265,0.212,0.188,-8.4,-8.5,24.6,0
2026-03-07T09:00:09.454549,0.141,0.272,0.207,0.283,-6.0,-10.5,24.5,0
2026-03-07T09:00:09.549926,0.165,0.282,0.223,0.243,-6.6,-11.4,24.5,0
2026-03-07T09:00:09.656986,0.145,0.264,0.205,0.009,-9.6,-9.8,24.4,0
2026-03-07T09:00:09.753115,0.127,0.266,0.196,0.006,-10.2,-10.6,24.4,0
2026-03-07T09:00:09.872446,0.136,0.265,0.201,0.008,-10.2,-10.3,24.3,0
2026-03-07T09:00:09.937835,0.150,0.267,0.209,0.010,-9.4,-11.1,24.3,0
2026-03-07T09:00:10.056564,0.124,0.251,0.187,0.005,-6.8,-13.0,24.2,0
2026-03-07T09:00:10.174059,0.130,0.269,0.199,0.022,-5.2,-18.2,24.4,0
2026-03-07T09:00:10.245368,0.091,0.249,0.170,0.143,-6.4,-17.4,24.6,0
2026-03-07T09:00:10.329870,0.070,0.209,0.139,0.080,-7.1,-16.2,24.8,0
2026-03-07T09:00:10.459699,0.099,0.225,0.162,0.005,-8.5,-13.5,25.0,0
2026-03-07T09:00:10.564657,0.096,0.224,0.160,0.007,-8.2,-15.2,25.2,0
2026-03-07T09:00:10.628907,0.157,0.281,0.219,0.003,-8.9,-14.2,25.3,0
2026-03-07T09:00:10.732156,0.144,0.277,0.210,0.005,-9.0,-14.6,25.2,0
2026-03-07T09:00:10.872606,0.165,0.277,0.221,0.146,-7.8,-16.1,25.1,0
2026-03-07T09:00:10.940698,0.166,0.303,0.235,0.257,-5.8,-17.1,25.1,0
2026-03-07T09:00:11.032841,0.156,0.269,0.213,0.311,-3.8,-19.1,25.1,0
2026-03-07T09:00:11.132929,0.160,0.271,0.215,0.250,-6.5,-19.8,25.0,0
2026-03-07T09:00:11.277213,0.174,0.294,0.234,0.010,-7.6,-19.1,24.9,0
2026-03-07T09:00:11.339979,0.162,0.283,0.223,0.004,-8.5,-17.5,24.9,0
2026-03-07T09:00:11.434659,0.129,0.276,0.202,0.004,-9.6,-16.6,24.9,0
2026-03-07T09:00:11.551766,0.066,0.145,0.105,0.006,-7.8,-12.2,24.9,0
2026-03-07T09:00:11.646169,0.287,0.296,0.291,0.235,-8.4,-12.0,25.0,0
2026-03-07T09:00:11.737622,0.297,0.316,0.307,0.435,-5.4,-9.2,24.9,0
2026-03-07T09:00:11.858303,0.292,0.297,0.294,0.331,-5.7,-6.9,24.9,0
2026-03-07T09:00:11.941846,0.304,0.326,0.315,0.021,-9.0,-6.1,24.8,0
2026-03-07T09:00:12.045091,0.297,0.314,0.305,0.006,-6.5,-4.1,24.8,0
2026-03-07T09:00:12.136895,0.299,0.316,0.307,0.007,-6.5,-4.2,24.7,0
2026-03-07T09:00:12.250219,0.313,0.316,0.315,0.096,-6.8,-3.5,24.7,0
2026-03-07T09:00:12.345036,0.307,0.307,0.307,0.416,-3.2,-4.4,24.6,0
2026-03-07T09:00:12.442891,0.315,0.303,0.309,0.465,-3.2,-5.2,24.6,0
2026-03-07T09:00:12.555214,0.306,0.304,0.305,0.212,-6.9,-4.6,24.5,0
2026-03-07T09:00:12.653971,0.271,0.265,0.268,0.011,-6.2,-2.2,24.5,0
2026-03-07T09:00:12.748759,0.191,0.192,0.192,0.003,-6.1,-1.3,24.6,0
2026-03-07T09:00:12.869562,0.298,0.281,0.289,0.005,-3.9,-3.7,24.5,0
2026-03-07T09:00:12.952371,0.302,0.304,0.303,0.091,-4.7,-4.7,24.5,0
2026-03-07T09:00:13.056220,0.285,0.284,0.285,0.533,0.4,-6.0,24.4,0
2026-03-07T09:00:13.149794,0.292,0.295,0.294,0.438,-0.5,-9.3,24.4,0
2026-03-07T09:00:13.257088,0.313,0.315,0.314,0.022,-3.7,-5.2,24.3,0
2026-03-07T09:00:13.358550,0.296,0.309,0.302,0.005,-4.1,-7.1,24.3,0
