timestamp,left_ear,right_ear,mean_ear,mar,pitch_deg,yaw_deg,score,alarm_stage
2026-03-07T08:19:33.805338,0.334,0.319,0.327,0.986,3.1,-6.3,0.0,0
2026-03-07T08:19:33.920623,0.332,0.316,0.324,1.036,2.3,-4.0,10.0,0
2026-03-07T08:19:34.048178,0.326,0.303,0.315,1.149,2.2,5.0,10.0,0
2026-03-07T08:19:34.163338,0.316,0.284,0.300,1.109,2.4,8.0,10.0,0
2026-03-07T08:19:34.285683,0.310,0.293,0.301,1.046,2.4,5.9,10.0,0
2026-03-07T08:19:34.401521,0.334,0.306,0.320,0.808,1.3,5.0,10.0,0
2026-03-07T08:19:34.525206,0.331,0.296,0.314,0.275,-1.3,2.1,10.0,0
2026-03-07T08:19:34.673753,0.307,0.282,0.294,0.001,-6.2,2.7,9.9,0
2026-03-07T08:19:34.802474,0.297,0.281,0.289,0.004,-6.6,4.0,9.8,0
2026-03-07T08:19:34.917721,0.315,0.293,0.304,0.003,-5.6,4.1,9.8,0
2026-03-07T08:19:35.039955,0.317,0.298,0.307,0.007,-7.3,3.9,9.7,0
2026-03-07T08:19:35.158310,0.319,0.296,0.308,0.004,-3.5,6.0,9.6,0
2026-03-07T08:19:35.271280,0.318,0.297,0.307,0.004,-3.6,5.8,9.6,0
2026-03-07T08:19:35.400731,0.319,0.291,0.305,0.009,-3.6,3.9,9.5,0
2026-03-07T08:19:35.520924,0.310,0.281,0.296,0.006,-4.8,4.6,9.5,0
2026-03-07T08:19:35.635354,0.312,0.277,0.294,0.011,-1.5,6.4,9.4,0
2026-03-07T08:19:35.756116,0.333,0.299,0.316,0.219,4.2,4.9,9.3,0
2026-03-07T08:19:35.875216,0.319,0.287,0.303,0.289,5.1,4.9,9.3,0
2026-03-07T08:19:35.993113,0.340,0.311,0.326,0.406,4.0,2.9,9.2,0
2026-03-07T08:19:36.109238,0.344,0.297,0.320,0.420,6.9,6.0,9.2,0
2026-03-07T08:19:36.229998,0.326,0.293,0.310,0.433,5.6,3.9,9.1,0
2026-03-07T08:19:36.350178,0.316,0.289,0.303,0.380,5.0,6.1,9.0,0
2026-03-07T08:19:36.470873,0.335,0.297,0.316,0.203,3.3,4.5,9.0,0
2026-03-07T08:19:36.587766,0.342,0.309,0.325,0.111,-1.3,5.5,8.9,0
2026-03-07T08:19:36.708503,0.338,0.303,0.320,0.054,-2.9,5.1,8.9,0
2026-03-07T08:19:36.833034,0.350,0.317,0.334,0.109,-4.0,5.5,8.8,0
2026-03-07T08:19:36.958417,0.334,0.312,0.323,0.257,-2.6,5.7,8.7,0
2026-03-07T08:19:37.105849,0.330,0.303,0.316,0.314,-0.8,6.9,8.7,0
2026-03-07T08:19:37.226237,0.379,0.332,0.356,0.251,-0.5,9.2,8.6,0
2026-03-07T08:19:37.345219,0.338,0.314,0.326,0.196,-4.4,6.2,8.5,0
2026-03-07T08:19:37.464390,0.334,0.307,0.321,0.153,-5.5,4.9,8.5,0
2026-03-07T08:19:37.587154,0.343,0.301,0.322,0.093,-4.8,5.9,8.4,0
2026-03-07T08:19:37.711072,0.131,0.111,0.121,0.024,-0.9,5.5,8.4,0
2026-03-07T08:19:37.821532,0.216,0.187,0.201,0.008,-5.8,7.3,8.5,0
2026-03-07T08:19:37.947574,0.323,0.286,0.304,0.070,-3.3,6.5,8.4,0
2026-03-07T08:19:38.069911,0.286,0.258,0.272,0.003,-2.8,6.6,8.4,0
2026-03-07T08:19:38.187547,0.318,0.279,0.298,0.002,-1.1,5.5,8.3,0
2026-03-07T08:19:38.308953,0.342,0.307,0.324,0.002,-1.9,5.2,8.3,0
2026-03-07T08:19:38.430465,0.310,0.281,0.296,0.194,-1.8,5.0,8.2,0
2026-03-07T08:19:38.551034,0.321,0.282,0.302,0.181,0.1,8.0,8.1,0
2026-03-07T08:19:38.671753,0.316,0.271,0.294,0.006,2.7,8.7,8.1,0
2026-03-07T08:19:38.789572,0.302,0.261,0.281,0.002,2.9,8.5,8.0,0
2026-03-07T08:19:38.912057,0.306,0.259,0.283,0.008,1.9,8.1,8.0,0
2026-03-07T08:19:39.033313,0.127,0.082,0.105,0.220,5.8,7.9,7.9,0
2026-03-07T08:19:39.148690,0.282,0.248,0.265,0.355,1.5,9.6,7.9,0
2026-03-07T08:19:39.269778,0.289,0.253,0.271,0.117,-2.0,7.5,7.9,0
2026-03-07T08:19:39.387561,0.298,0.253,0.276,0.039,-1.3,6.6,7.8,0
2026-03-07T08:19:39.512761,0.235,0.153,0.194,0.012,3.6,6.4,7.8,0
2026-03-07T08:19:39.627472,0.108,0.095,0.102,0.005,3.5,6.9,8.0,0
2026-03-07T08:19:39.752341,0.285,0.249,0.267,0.173,-2.0,7.7,7.9,0
2026-03-07T08:19:39.870581,0.314,0.263,0.289,0.377,0.0,10.4,7.9,0
2026-03-07T08:19:39.983291,0.305,0.260,0.282,0.342,-0.4,13.2,7.8,0
2026-03-07T08:19:40.109534,0.319,0.263,0.291,0.142,-2.0,13.0,7.8,0
2026-03-07T08:19:40.224124,0.315,0.255,0.285,0.145,-1.1,17.1,7.7,0
2026-03-07T08:19:40.348723,0.330,0.276,0.303,0.013,0.9,18.2,7.6,0
2026-03-07T08:19:40.470246,0.316,0.259,0.288,0.005,2.2,18.9,7.6,0
2026-03-07T08:19:40.579333,0.093,0.059,0.076,0.006,7.9,16.9,7.6,0
2026-03-07T08:19:40.704643,0.271,0.238,0.254,0.004,2.9,14.6,7.6,0
2026-03-07T08:19:40.826194,0.312,0.265,0.289,0.002,-2.1,12.6,7.6,0
2026-03-07T08:19:40.993295,0.319,0.269,0.294,0.003,-1.5,12.1,7.5,0
2026-03-07T08:19:41.104485,0.311,0.265,0.288,0.003,-2.3,12.2,7.4,0
2026-03-07T08:19:41.221067,0.068,0.066,0.067,0.003,6.4,10.8,7.4,0
2026-03-07T08:19:41.357605,0.287,0.252,0.270,0.003,-3.1,12.2,7.5,0
2026-03-07T08:19:41.459514,0.306,0.259,0.282,0.006,-2.2,12.2,7.5,0
2026-03-07T08:19:41.574750,0.313,0.272,0.292,0.003,-4.1,10.6,7.4,0
2026-03-07T08:19:41.698751,0.311,0.276,0.293,0.004,-3.6,10.2,7.3,0
2026-03-07T08:19:41.812889,0.320,0.283,0.301,0.003,-2.3,10.2,7.3,0
2026-03-07T08:19:41.931072,0.340,0.291,0.316,0.381,1.8,10.5,7.2,0
2026-03-07T08:19:42.050595,0.296,0.280,0.288,0.824,3.3,13.1,7.2,0
2026-03-07T08:19:42.172509,0.295,0.270,0.282,1.007,4.3,10.3,17.1,0
2026-03-07T08:19:42.295749,0.282,0.248,0.265,1.001,4.9,13.0,17.1,0
2026-03-07T08:19:42.411554,0.280,0.258,0.269,0.881,4.2,11.8,17.1,0
2026-03-07T08:19:42.535905,0.281,0.257,0.269,0.937,3.8,12.2,17.1,0
2026-03-07T08:19:42.655462,0.291,0.269,0.280,0.936,3.4,13.2,17.1,0
2026-03-07T08:19:42.776212,0.324,0.290,0.307,0.660,2.8,9.1,17.1,0
2026-03-07T08:19:42.895633,0.325,0.285,0.305,0.169,-2.7,7.8,17.1,0
2026-03-07T08:19:43.011324,0.326,0.281,0.303,0.002,-2.3,6.9,17.0,0
2026-03-07T08:19:43.134486,0.321,0.276,0.298,0.003,-0.6,6.4,17.0,0
2026-03-07T08:19:43.262345,0.328,0.288,0.308,0.004,-1.4,8.3,16.9,0
2026-03-07T08:19:43.375616,0.321,0.300,0.311,0.009,-2.5,9.8,16.8,0
2026-03-07T08:19:43.490393,0.308,0.283,0.295,0.004,-3.8,9.5,16.8,0
2026-03-07T08:19:43.619120,0.302,0.274,0.288,0.006,-2.9,9.4,16.7,0
2026-03-07T08:19:43.736100,0.306,0.270,0.288,0.003,-0.7,8.9,16.7,0
2026-03-07T08:19:43.852963,0.340,0.305,0.322,0.003,-3.5,16.3,16.6,0
2026-03-07T08:19:43.967946,0.355,0.307,0.331,0.003,1.4,21.2,16.5,0
2026-03-07T08:19:44.093720,0.369,0.315,0.342,0.003,2.7,24.5,16.5,0
2026-03-07T08:19:44.207039,0.376,0.321,0.348,0.002,2.2,28.1,16.4,0
2026-03-07T08:19:44.326280,0.372,0.316,0.344,0.003,2.8,29.8,16.4,0
2026-03-07T08:19:44.444386,0.364,0.307,0.335,0.017,4.8,28.5,16.3,0
2026-03-07T08:19:44.564209,0.371,0.313,0.342,0.013,7.4,30.3,16.3,0
2026-03-07T08:19:44.683745,0.404,0.316,0.360,0.010,7.3,33.3,16.2,0
2026-03-07T08:19:44.806958,0.397,0.314,0.355,0.114,5.2,35.4,16.1,0
2026-03-07T08:19:44.973049,0.247,0.137,0.192,0.249,5.0,31.8,16.2,0
2026-03-07T08:19:45.090618,0.353,0.380,0.366,0.217,-11.9,2.0,16.2,0
2026-03-07T08:19:45.205956,0.355,0.426,0.390,0.251,-13.5,0.8,16.1,0
2026-03-07T08:19:45.321033,0.332,0.404,0.368,0.139,-15.5,0.3,16.1,0
2026-03-07T08:19:45.439865,0.337,0.387,0.362,0.166,-3.8,-3.2,16.0,0
2026-03-07T08:19:45.558496,0.301,0.353,0.327,0.090,-2.0,0.9,16.0,0
2026-03-07T08:19:45.678022,0.320,0.366,0.343,0.044,-0.7,-1.1,15.9,0
2026-03-07T08:19:45.796733,0.324,0.361,0.343,0.063,-0.8,-1.8,15.8,0
2026-03-07T08:19:45.919735,0.315,0.381,0.348,0.011,-0.8,-0.3,15.8,0
2026-03-07T08:19:46.041366,0.314,0.373,0.343,0.788,-2.0,-7.2,15.7,0
2026-03-07T08:19:46.154991,0.331,0.393,0.362,1.044,-3.3,-10.6,15.7,0
2026-03-07T08:19:46.277291,0.344,0.433,0.388,1.332,-4.1,-14.0,15.7,0
2026-03-07T08:19:46.402195,0.349,0.419,0.384,1.392,-4.9,-14.6,15.7,0
2026-03-07T08:19:46.513470,0.381,0.452,0.416,1.332,-4.9,-12.5,15.7,0
2026-03-07T08:19:46.633166,0.359,0.410,0.384,1.438,-5.9,-15.9,15.7,0
2026-03-07T08:19:46.755179,0.361,0.434,0.397,1.285,-4.5,-13.0,15.7,0
2026-03-07T08:19:46.871157,0.375,0.443,0.409,1.309,-4.7,-13.2,15.7,0
2026-03-07T08:19:46.993878,0.390,0.448,0.419,1.253,-6.4,-12.4,15.7,0
2026-03-07T08:19:47.116597,0.401,0.458,0.430,1.321,-4.3,-11.7,15.7,0
2026-03-07T08:19:47.233677,0.415,0.501,0.458,1.340,-5.3,-13.2,15.7,0
2026-03-07T08:19:47.351441,0.413,0.563,0.488,1.300,4.1,-16.1,15.7,0
2026-03-07T08:19:47.470338,0.388,0.498,0.443,1.502,3.2,-15.9,15.7,0
2026-03-07T08:19:47.592171,0.358,0.449,0.404,1.499,-1.0,-14.2,15.7,0
2026-03-07T08:19:47.708512,0.446,0.556,0.501,1.368,-0.7,-12.2,15.7,0
2026-03-07T08:19:47.824169,0.346,0.403,0.375,1.246,-0.9,-9.1,15.7,0
2026-03-07T08:19:47.950763,0.406,0.468,0.437,0.980,-0.6,-4.2,15.7,0
2026-03-07T08:19:48.069043,0.318,0.305,0.311,0.182,-7.3,-1.0,15.7,0
2026-03-07T08:19:48.190710,0.329,0.395,0.362,0.629,12.7,-38.8,15.6,0
2026-03-07T08:19:48.305608,0.329,0.397,0.363,0.560,7.6,-37.8,15.5,0
2026-03-07T08:19:48.420309,0.339,0.421,0.380,0.273,-0.6,-35.4,15.5,0
2026-03-07T08:19:48.553212,0.344,0.331,0.337,0.073,-11.8,-1.3,15.4,0
2026-03-07T08:19:48.658262,0.334,0.313,0.324,0.082,-12.2,-0.8,15.4,0
2026-03-07T08:19:48.777894,0.350,0.317,0.333,0.127,-12.2,-0.7,15.3,0
2026-03-07T08:19:48.895047,0.352,0.326,0.339,0.168,-11.7,-1.1,15.2,0
2026-03-07T08:19:49.021463,0.339,0.309,0.324,0.278,-7.9,-2.4,15.2,0
2026-03-07T08:19:49.134883,0.318,0.293,0.306,0.525,-6.3,-2.5,15.1,0
2026-03-07T08:19:49.256454,0.354,0.313,0.334,0.595,-3.7,-4.5,15.1,0
2026-03-07T08:19:49.379671,0.257,0.339,0.298,0.068,0.2,-6.5,15.0,0
2026-03-07T08:19:49.492538,0.272,0.382,0.327,0.205,-4.2,-13.0,14.9,0
2026-03-07T08:19:49.622193,0.339,0.428,0.383,0.446,-5.5,-17.0,14.9,0
2026-03-07T08:19:49.795412,0.338,0.435,0.386,0.906,-4.5,-20.5,14.8,0
2026-03-07T08:19:49.922064,0.341,0.475,0.408,1.247,-3.8,-25.8,14.7,0
2026-03-07T08:19:50.042957,0.363,0.491,0.427,1.272,-2.2,-26.0,14.7,0
2026-03-07T08:19:50.167813,0.371,0.462,0.416,1.225,-2.7,-26.3,14.7,0
2026-03-07T08:19:50.287017,0.372,0.496,0.434,0.967,-2.4,-23.4,14.7,0
2026-03-07T08:19:50.404800,0.353,0.441,0.397,0.283,-4.6,-16.0,14.7,0
2026-03-07T08:19:50.525517,0.351,0.431,0.391,0.073,-5.8,-13.7,14.6,0
2026-03-07T08:19:50.651263,0.342,0.428,0.385,0.023,-5.7,-12.9,14.6,0
2026-03-07T08:19:50.762556,0.347,0.450,0.398,0.054,-6.3,-13.6,14.5,0
2026-03-07T08:19:50.878042,0.342,0.438,0.390,0.836,-5.7,-21.6,14.5,0
2026-03-07T08:19:51.005121,0.358,0.472,0.415,1.178,-4.3,-24.2,24.4,0
2026-03-07T08:19:51.116543,0.341,0.451,0.396,1.159,-1.1,-24.0,24.4,0
2026-03-07T08:19:51.240885,0.351,0.437,0.394,1.183,-0.9,-24.8,24.4,0
2026-03-07T08:19:51.360016,0.356,0.497,0.426,1.157,-4.7,-26.4,24.4,0
2026-03-07T08:19:51.477239,0.351,0.478,0.414,0.299,-6.6,-17.8,24.4,0
2026-03-07T08:19:51.595635,0.352,0.484,0.418,0.014,-6.7,-14.9,24.3,0
2026-03-07T08:19:51.716523,0.345,0.457,0.401,0.008,-7.4,-13.8,24.3,0
2026-03-07T08:19:51.834434,0.350,0.473,0.412,0.011,-6.7,-14.4,24.2,0
2026-03-07T08:19:51.955118,0.349,0.488,0.418,0.014,-5.6,-16.3,24.2,0
2026-03-07T08:19:52.076041,0.371,0.538,0.455,0.046,-2.0,-18.4,24.1,0
2026-03-07T08:19:52.198952,0.387,0.548,0.467,0.068,1.9,-23.7,24.0,0
2026-03-07T08:19:52.317608,0.410,0.652,0.531,0.045,0.6,-30.4,24.0,0
2026-03-07T08:19:52.435091,0.402,0.654,0.528,0.162,12.5,-29.4,23.9,0
2026-03-07T08:19:52.556860,0.412,0.562,0.487,0.110,13.0,-40.8,23.9,0
2026-03-07T08:19:52.668869,0.348,0.653,0.500,0.073,9.4,-38.8,23.8,0
2026-03-07T08:19:52.792503,0.274,0.436,0.355,0.029,12.8,-29.1,23.7,0
2026-03-07T08:19:52.911206,0.238,0.302,0.270,0.062,11.9,-15.4,23.7,0
2026-03-07T08:19:53.033420,0.248,0.303,0.275,0.057,4.5,-3.1,23.6,0
2026-03-07T08:19:53.150012,0.247,0.267,0.257,0.045,3.0,7.5,23.6,0
2026-03-07T08:19:53.271172,0.264,0.265,0.265,0.047,-0.7,12.8,23.5,0
2026-03-07T08:19:53.384482,0.293,0.309,0.301,0.588,-1.5,10.4,23.4,0
2026-03-07T08:19:53.501863,0.324,0.332,0.328,0.786,-2.0,3.2,23.4,0
2026-03-07T08:19:53.627018,0.318,0.325,0.322,0.929,-2.8,0.8,23.4,0
2026-03-07T08:19:53.799617,0.323,0.329,0.326,0.977,-2.9,-0.6,23.4,0
2026-03-07T08:19:53.905668,0.331,0.335,0.333,0.922,-2.9,-0.5,23.4,0
2026-03-07T08:19:54.025882,0.343,0.346,0.344,0.930,-4.1,1.3,23.4,0
2026-03-07T08:19:54.143302,0.334,0.343,0.339,0.804,-2.1,4.0,23.4,0
2026-03-07T08:19:54.269141,0.289,0.307,0.298,0.433,0.0,7.8,23.3,0
2026-03-07T08:19:54.393316,0.286,0.294,0.290,0.072,-1.1,10.7,23.3,0
2026-03-07T08:19:54.499608,0.278,0.286,0.282,0.016,-4.1,11.6,23.2,0
2026-03-07T08:19:54.625339,0.285,0.293,0.289,0.021,-3.9,10.4,23.2,0
2026-03-07T08:19:54.744783,0.293,0.302,0.298,0.640,-3.0,5.6,23.1,0
2026-03-07T08:19:54.858952,0.290,0.316,0.303,0.854,-2.4,2.7,23.0,0
2026-03-07T08:19:54.984287,0.304,0.323,0.314,0.864,-2.7,0.3,23.0,0
2026-03-07T08:19:55.103685,0.312,0.341,0.327,0.920,-3.0,-2.0,23.0,0
2026-03-07T08:19:55.221440,0.285,0.306,0.295,0.887,-2.2,-2.0,23.0,0
2026-03-07T08:19:55.340491,0.293,0.314,0.303,0.044,-4.6,8.6,23.0,0
2026-03-07T08:19:55.452296,0.289,0.310,0.299,0.017,-6.1,9.1,22.9,0
2026-03-07T08:19:55.573818,0.284,0.299,0.291,0.026,-5.9,9.4,22.9,0
2026-03-07T08:19:55.695387,0.274,0.297,0.285,0.014,-5.5,9.6,22.8,0
2026-03-07T08:19:55.813941,0.275,0.299,0.287,0.016,-6.4,9.3,22.8,0
2026-03-07T08:19:55.936931,0.282,0.299,0.291,0.025,-7.0,9.6,22.7,0
2026-03-07T08:19:56.045617,0.295,0.312,0.303,0.029,-7.6,8.0,22.7,0
2026-03-07T08:19:56.170995,0.291,0.319,0.305,0.025,-7.5,8.2,22.6,0
2026-03-07T08:19:56.288085,0.299,0.321,0.310,0.011,-7.7,8.9,22.5,0
2026-03-07T08:19:56.412378,0.305,0.327,0.316,0.015,-5.7,8.9,22.5,0
2026-03-07T08:19:56.581881,0.300,0.327,0.314,0.041,-8.7,7.2,22.4,0
2026-03-07T08:19:56.688041,0.303,0.338,0.320,0.209,-6.3,4.6,22.3,0
2026-03-07T08:19:56.805544,0.291,0.332,0.312,0.234,-6.5,3.1,22.3,0
2026-03-07T08:19:56.972153,0.304,0.337,0.321,0.215,-3.2,2.6,22.2,0
2026-03-07T08:19:57.080464,0.307,0.331,0.319,0.279,-1.2,2.6,22.1,0
2026-03-07T08:19:57.198150,0.296,0.318,0.307,0.336,-0.3,2.2,22.1,0
2026-03-07T08:19:57.324268,0.305,0.352,0.328,0.239,0.8,1.6,22.0,0
2026-03-07T08:19:57.442294,0.258,0.315,0.287,0.184,4.5,1.4,22.0,0
